Date,year,win,price,time
Aug 26, 2014, 4  2, 99,1
Aug 25, 2014, 5  4, 99,1
Aug 24, 2014, 0  9, 99,1
Aug 23, 2014, 3  8, 99,1
Aug 22, 2014, 3  7, 99,1
Aug 21, 2014, 1  4, 99,1
Aug 20, 2014, 2  1, 99,1
Aug 19, 2014, 0  3, 99,1
Aug 18, 2014, 6  7, 99,1
Aug 17, 2014, 3  1, 99,1
Aug 16, 2014, 9  5, 99,1
Aug 15, 2014, 0  1, 99,1
Aug 14, 2014, 1  8, 99,1
Aug 13, 2014, 2  2, 99,1
Aug 12, 2014, 3  1, 99,1
Aug 11, 2014, 6  9, 99,1
Aug 10, 2014, 3  7, 99,1
Aug 09, 2014, 2  9, 99,1
Aug 08, 2014, 3  3, 99,1
Aug 07, 2014, 7  3, 99,1
Aug 06, 2014, 8  2, 99,1
Aug 05, 2014, 7  2, 99,1
Aug 04, 2014, 7  3, 99,1
Aug 03, 2014, 9  3, 99,1
Aug 02, 2014, 1  1, 99,1
Aug 01, 2014, 0  1, 99,1
Jul 31, 2014, 9  6, 99,1
Jul 30, 2014, 5  0, 99,1
Jul 29, 2014, 5  9, 99,1
Jul 28, 2014, 5  2, 99,1
Jul 27, 2014, 8  1, 99,1
Jul 26, 2014, 2  2, 99,1
Jul 25, 2014, 6  5, 99,1
Jul 24, 2014, 3  6, 99,1
Jul 23, 2014, 3  3, 99,1
Jul 22, 2014, 6  2, 99,1
Jul 21, 2014, 2  1, 99,1
Jul 20, 2014, 3  0, 99,1
Jul 19, 2014, 0  8, 99,1
Jul 18, 2014, 3  1, 99,1
Jul 17, 2014, 4  5, 99,1
Jul 16, 2014, 5  7, 99,1
Jul 15, 2014, 8  0, 99,1
Jul 14, 2014, 0  7, 99,1
Jul 13, 2014, 7  0, 99,1
Jul 12, 2014, 9  6, 99,1
Jul 11, 2014, 4  3, 99,1
Jul 10, 2014, 3  9, 99,1
Jul 09, 2014, 4  8, 99,1
Jul 08, 2014, 4  4, 99,1
Jul 07, 2014, 2  6, 99,1
Jul 06, 2014, 3  8, 99,1
Jul 05, 2014, 7  6, 99,1
Jul 04, 2014, 5  0, 99,1
Jul 03, 2014, 2  6, 99,1
Jul 02, 2014, 4  3, 99,1
Jul 01, 2014, 3  1, 99,1
Jun 30, 2014, 9  6, 99,1
Jun 29, 2014, 9  0, 99,1
Jun 28, 2014, 2  3, 99,1
Jun 27, 2014, 6  8, 99,1
Jun 26, 2014, 2  2, 99,1
Jun 25, 2014, 4  3, 99,1
Jun 24, 2014, 4  0, 99,1
Jun 23, 2014, 1  5, 99,1
Jun 22, 2014, 5  2, 99,1
Jun 21, 2014, 0  6, 99,1
Jun 20, 2014, 5  3, 99,1
Jun 19, 2014, 2  1, 99,1
Jun 18, 2014, 0  3, 99,1
Jun 17, 2014, 2  1, 99,1
Jun 16, 2014, 1  1, 99,1
Jun 15, 2014, 1  8, 99,1
Jun 14, 2014, 0  8, 99,1
Jun 13, 2014, 5  6, 99,1
Jun 12, 2014, 0  3, 99,1
Jun 11, 2014, 2  1, 99,1
Jun 10, 2014, 5  5, 99,1
Jun 09, 2014, 0  0, 99,1
Jun 08, 2014, 0  0, 99,1
Jun 07, 2014, 2  8, 99,1
Jun 06, 2014, 3  0, 99,1
Jun 05, 2014, 8  1, 99,1
Jun 04, 2014, 5  8, 99,1
Jun 03, 2014, 9  2, 99,1
Jun 02, 2014, 0  9, 99,1
Jun 01, 2014, 0  4, 99,1
May 31, 2014, 8  3, 99,1
May 30, 2014, 2  1, 99,1
May 29, 2014, 5  3, 99,1
May 28, 2014, 7  0, 99,1
May 27, 2014, 4  4, 99,1
May 26, 2014, 2  5, 99,1
May 25, 2014, 9  2, 99,1
May 24, 2014, 2  9, 99,1
May 23, 2014, 1  4, 99,1
May 22, 2014, 2  5, 99,1
May 21, 2014, 1  2, 99,1
May 20, 2014, 8  5, 99,1
May 19, 2014, 7  5, 99,1
May 18, 2014, 2  0, 99,1
May 17, 2014, 8  6, 99,1
May 16, 2014, 5  5, 99,1
May 15, 2014, 5  4, 99,1
May 14, 2014, 6  6, 99,1
May 13, 2014, 8  4, 99,1
May 12, 2014, 4  8, 99,1
May 11, 2014, 7  8, 99,1
May 10, 2014, 8  2, 99,1
May 09, 2014, 8  2, 99,1
May 08, 2014, 9  9, 99,1
May 07, 2014, 2  3, 99,1
May 06, 2014, 8  8, 99,1
May 05, 2014, 2  7, 99,1
May 04, 2014, 7  2, 99,1
May 03, 2014, 2  1, 99,1
May 02, 2014, 4  6, 99,1
May 01, 2014, 6  8, 99,1
Apr 30, 2014, 3  8, 99,1
Apr 29, 2014, 4  8, 99,1
Apr 28, 2014, 1  0, 99,1
Apr 27, 2014, 8  4, 99,1
Apr 26, 2014, 4  5, 99,1
Apr 25, 2014, 2  0, 99,1
Apr 24, 2014, 4  3, 99,1
Apr 23, 2014, 0  4, 99,1
Apr 22, 2014, 1  3, 99,1
Apr 21, 2014, 9  7, 99,1
Apr 20, 2014, 2  5, 99,1
Apr 19, 2014, 7  0, 99,1
Apr 18, 2014, 8  7, 99,1
Apr 17, 2014, 5  4, 99,1
Apr 16, 2014, 3  8, 99,1
Apr 15, 2014, 4  2, 99,1
Apr 14, 2014, 6  1, 99,1
Apr 13, 2014, 1  1, 99,1
Apr 12, 2014, 5  7, 99,1
Apr 11, 2014, 5  9, 99,1
Apr 10, 2014, 9  1, 99,1
Apr 09, 2014, 1  8, 99,1
Apr 08, 2014, 9  6, 99,1
Apr 07, 2014, 5  7, 99,1
Apr 06, 2014, 6  4, 99,1
Apr 05, 2014, 4  8, 99,1
Apr 04, 2014, 4  4, 99,1
Apr 03, 2014, 7  8, 99,1
Apr 02, 2014, 4  8, 99,1
Apr 01, 2014, 7  9, 99,1
Mar 31, 2014, 7  0, 99,1
Mar 30, 2014, 8  2, 99,1
Mar 29, 2014, 4  9, 99,1
Mar 28, 2014, 8  4, 99,1
Mar 27, 2014, 8  8, 99,1
Mar 26, 2014, 9  4, 99,1
Mar 25, 2014, 8  9, 99,1
Mar 24, 2014, 1  4, 99,1
Mar 23, 2014, 0  4, 99,1
Mar 22, 2014, 7  6, 99,1
Mar 21, 2014, 2  8, 99,1
Mar 20, 2014, 7  0, 99,1
Mar 19, 2014, 5  1, 99,1
Mar 18, 2014, 3  0, 99,1
Mar 17, 2014, 2  5, 99,1
Mar 16, 2014, 7  2, 99,1
Mar 15, 2014, 3  8, 99,1
Mar 14, 2014, 4  3, 99,1
Mar 13, 2014, 8  8, 99,1
Mar 12, 2014, 4  3, 99,1
Mar 11, 2014, 2  0, 99,1
Mar 10, 2014, 4  7, 99,1
Mar 09, 2014, 0  0, 99,1
Mar 08, 2014, 2  9, 99,1
Mar 07, 2014, 4  9, 99,1
Mar 06, 2014, 1  2, 99,1
Mar 05, 2014, 5  9, 99,1
Mar 04, 2014, 1  9, 99,1
Mar 03, 2014, 7  0, 99,1
Mar 02, 2014, 9  0, 99,1
Mar 01, 2014, 0  9, 99,1
Feb 28, 2014, 4  2, 99,1
Feb 27, 2014, 3  4, 99,1
Feb 26, 2014, 0  4, 99,1
Feb 25, 2014, 4  2, 99,1
Feb 24, 2014, 7  8, 99,1
Feb 23, 2014, 8  8, 99,1
Feb 22, 2014, 7  0, 99,1
Feb 21, 2014, 0  7, 99,1
Feb 20, 2014, 4  8, 99,1
Feb 19, 2014, 1  0, 99,1
Feb 18, 2014, 7  3, 99,1
Feb 17, 2014, 4  0, 99,1
Feb 16, 2014, 2  3, 99,1
Feb 15, 2014, 1  6, 99,1
Feb 14, 2014, 8  4, 99,1
Feb 13, 2014, 4  4, 99,1
Feb 12, 2014, 4  4, 99,1
Feb 11, 2014, 1  9, 99,1
Feb 10, 2014, 4  4, 99,1
Feb 09, 2014, 9  8, 99,1
Feb 08, 2014, 5  5, 99,1
Feb 07, 2014, 5  1, 99,1
Feb 06, 2014, 0  5, 99,1
Feb 05, 2014, 6  2, 99,1
Feb 04, 2014, 9  3, 99,1
Feb 03, 2014, 2  8, 99,1
Feb 02, 2014, 7  6, 99,1
Feb 01, 2014, 4  6, 99,1
Jan 31, 2014, 1  1, 99,1
Jan 30, 2014, 9  3, 99,1
Jan 29, 2014, 8  0, 99,1
Jan 28, 2014, 8  9, 99,1
Jan 27, 2014, 2  4, 99,1
Jan 26, 2014, 5  9, 99,1
Jan 25, 2014, 2  5, 99,1
Jan 24, 2014, 3  6, 99,1
Jan 23, 2014, 0  5, 99,1
Jan 22, 2014, 1  6, 99,1
Jan 21, 2014, 9  5, 99,1
Jan 20, 2014, 4  2, 99,1
Jan 19, 2014, 7  2, 99,1
Jan 18, 2014, 5  4, 99,1
Jan 17, 2014, 7  5, 99,1
Jan 16, 2014, 1  2, 99,1
Jan 15, 2014, 4  5, 99,1
Jan 14, 2014, 5  2, 99,1
Jan 13, 2014, 6  5, 99,1
Jan 12, 2014, 9  6, 99,1
Jan 11, 2014, 5  1, 99,1
Jan 10, 2014, 0  5, 99,1
Jan 09, 2014, 5  6, 99,1
Jan 08, 2014, 9  3, 99,1
Jan 07, 2014, 8  5, 99,1
Jan 06, 2014, 5  7, 99,1
Jan 05, 2014, 8  5, 99,1
Jan 04, 2014, 8  2, 99,1
Jan 03, 2014, 1  1, 99,1
Jan 02, 2014, 6  4, 99,1
Jan 01, 2014, 1  4, 99,1
Dec 31, 2015, 4  4, 99,1
Dec 30, 2015, 1  0, 99,1
Dec 29, 2015, 9  7, 99,1
Dec 28, 2015, 8  6, 99,1
Dec 27, 2015, 0  0, 99,1
Dec 26, 2015, 2  3, 99,1
Dec 25, 2015, 5  0, 99,1
Dec 24, 2015, 9  9, 99,1
Dec 23, 2015, 4  3, 99,1
Dec 22, 2015, 4  1, 99,1
Dec 21, 2015, 3  1, 99,1
Dec 20, 2015, 4  8, 99,1
Dec 19, 2015, 5  4, 99,1
Dec 18, 2015, 9  5, 99,1
Dec 17, 2015, 3  2, 99,1
Dec 16, 2015, 4  0, 99,1
Dec 15, 2015, 5  9, 99,1
Dec 14, 2015, 3  2, 99,1
Dec 13, 2015, 9  6, 99,1
Dec 12, 2015, 8  2, 99,1
Dec 11, 2015, 6  7, 99,1
Dec 10, 2015, 6  1, 99,1
Dec 09, 2015, 4  1, 99,1
Dec 08, 2015, 2  4, 99,1
Dec 07, 2015, 3  4, 99,1
Dec 06, 2015, 3  6, 99,1
Dec 05, 2015, 2  4, 99,1
Dec 04, 2015, 1  4, 99,1
Dec 03, 2015, 2  5, 99,1
Dec 02, 2015, 0  8, 99,1
Dec 01, 2015, 0  5, 99,1
Nov 30, 2015, 8  7, 99,1
Nov 29, 2015, 1  7, 99,1
Nov 28, 2015, 7  1, 99,1
Nov 27, 2015, 6  8, 99,1
Nov 26, 2015, 8  2, 99,1
Nov 25, 2015, 9  4, 99,1
Nov 24, 2015, 4  6, 99,1
Nov 23, 2015, 2  3, 99,1
Nov 22, 2015, 8  9, 99,1
Nov 21, 2015, 6  1, 99,1
Nov 20, 2015, 6  3, 99,1
Nov 19, 2015, 1  0, 99,1
Nov 18, 2015, 6  3, 99,1
Nov 17, 2015, 4  2, 99,1
Nov 16, 2015, 5  4, 99,1
Nov 15, 2015, 8  9, 99,1
Nov 14, 2015, 8  4, 99,1
Nov 13, 2015, 7  8, 99,1
Nov 12, 2015, 2  0, 99,1
Nov 11, 2015, 9  1, 99,1
Nov 10, 2015, 5  4, 99,1
Nov 09, 2015, 2  8, 99,1
Nov 08, 2015, 2  0, 99,1
Nov 07, 2015, 1  9, 99,1
Nov 06, 2015, 8  0, 99,1
Nov 05, 2015, 1  9, 99,1
Nov 04, 2015, 8  9, 99,1
Nov 03, 2015, 2  8, 99,1
Nov 02, 2015, 0  0, 99,1
Nov 01, 2015, 3  7, 99,1
Oct 31, 2015, 5  6, 99,1
Oct 30, 2015, 2  2, 99,1
Oct 29, 2015, 1  9, 99,1
Oct 28, 2015, 5  6, 99,1
Oct 27, 2015, 0  6, 99,1
Oct 26, 2015, 6  5, 99,1
Oct 25, 2015, 5  1, 99,1
Oct 24, 2015, 1  0, 99,1
Oct 23, 2015, 7  5, 99,1
Oct 22, 2015, 6  8, 99,1
Oct 21, 2015, 2  5, 99,1
Oct 20, 2015, 0  5, 99,1
Oct 19, 2015, 7  1, 99,1
Oct 18, 2015, 5  3, 99,1
Oct 17, 2015, 8  3, 99,1
Oct 16, 2015, 8  1, 99,1
Oct 15, 2015, 9  2, 99,1
Oct 14, 2015, 8  9, 99,1
Oct 13, 2015, 3  6, 99,1
Oct 12, 2015, 5  2, 99,1
Oct 11, 2015, 3  2, 99,1
Oct 10, 2015, 3  4, 99,1
Oct 09, 2015, 2  0, 99,1
Oct 08, 2015, 2  8, 99,1
Oct 07, 2015, 3  4, 99,1
Oct 06, 2015, 8  3, 99,1
Oct 05, 2015, 3  2, 99,1
Oct 04, 2015, 9  0, 99,1
Oct 03, 2015, 1  4, 99,1
Oct 02, 2015, 1  7, 99,1
Oct 01, 2015, 4  3, 99,1
Sep 30, 2015, 5  2, 99,1
Sep 29, 2015, 9  0, 99,1
Sep 28, 2015, 5  1, 99,1
Sep 27, 2015, 1  8, 99,1
Sep 26, 2015, 9  7, 99,1
Sep 25, 2015, 2  0, 99,1
Sep 24, 2015, 4  7, 99,1
Sep 23, 2015, 2  8, 99,1
Sep 22, 2015, 9  2, 99,1
Sep 21, 2015, 9  6, 99,1
Sep 20, 2015, 0  3, 99,1
Sep 19, 2015, 3  7, 99,1
Sep 18, 2015, 4  2, 99,1
Sep 17, 2015, 4  4, 99,1
Sep 16, 2015, 7  3, 99,1
Sep 15, 2015, 5  2, 99,1
Sep 14, 2015, 8  7, 99,1
Sep 13, 2015, 7  2, 99,1
Sep 12, 2015, 2  0, 99,1
Sep 11, 2015, 4  5, 99,1
Sep 10, 2015, 3  8, 99,1
Sep 09, 2015, 2  5, 99,1
Sep 08, 2015, 6  6, 99,1
Sep 07, 2015, 8  5, 99,1
Sep 06, 2015, 9  0, 99,1
Sep 05, 2015, 2  7, 99,1
Sep 04, 2015, 9  3, 99,1
Sep 03, 2015, 2  1, 99,1
Sep 02, 2015, 9  5, 99,1
Sep 01, 2015, 9  1, 99,1
Aug 31, 2015, 9  8, 99,1
Aug 30, 2015, 2  3, 99,1
Aug 29, 2015, 8  8, 99,1
Aug 28, 2015, 4  6, 99,1
Aug 27, 2015, 1  6, 99,1
Aug 26, 2015, 9  9, 99,1
Aug 25, 2015, 4  3, 99,1
Aug 24, 2015, 6  6, 99,1
Aug 23, 2015, 1  4, 99,1
Aug 22, 2015, 8  6, 99,1
Aug 21, 2015, 1  7, 99,1
Aug 20, 2015, 8  1, 99,1
Aug 19, 2015, 8  7, 99,1
Aug 18, 2015, 0  6, 99,1
Aug 17, 2015, 5  6, 99,1
Aug 16, 2015, 7  4, 99,1
Aug 15, 2015, 0  4, 99,1
Aug 14, 2015, 0  4, 99,1
Aug 13, 2015, 3  4, 99,1
Aug 12, 2015, 2  6, 99,1
Aug 11, 2015, 0  0, 99,1
Aug 10, 2015, 6  1, 99,1
Aug 09, 2015, 9  8, 99,1
Aug 08, 2015, 0  7, 99,1
Aug 07, 2015, 1  0, 99,1
Aug 06, 2015, 0  2, 99,1
Aug 05, 2015, 7  9, 99,1
Aug 04, 2015, 6  1, 99,1
Aug 03, 2015, 0  5, 99,1
Aug 02, 2015, 8  1, 99,1
Aug 01, 2015, 7  8, 99,1
Jul 31, 2015, 1  6, 99,1
Jul 30, 2015, 3  9, 99,1
Jul 29, 2015, 5  1, 99,1
Jul 28, 2015, 8  3, 99,1
Jul 27, 2015, 6  4, 99,1
Jul 26, 2015, 1  2, 99,1
Jul 25, 2015, 7  7, 99,1
Jul 24, 2015, 7  9, 99,1
Jul 23, 2015, 4  0, 99,1
Jul 22, 2015, 8  0, 99,1
Jul 21, 2015, 3  3, 99,1
Jul 20, 2015, 7  8, 99,1
Jul 19, 2015, 8  7, 99,1
Jul 18, 2015, 7  1, 99,1
Jul 17, 2015, 8  3, 99,1
Jul 16, 2015, 9  8, 99,1
Jul 15, 2015, 8  6, 99,1
Jul 14, 2015, 0  8, 99,1
Jul 13, 2015, 4  7, 99,1
Jul 12, 2015, 9  8, 99,1
Jul 11, 2015, 7  4, 99,1
Jul 10, 2015, 0  6, 99,1
Jul 09, 2015, 3  4, 99,1
Jul 08, 2015, 0  6, 99,1
Jul 07, 2015, 3  2, 99,1
Jul 06, 2015, 8  4, 99,1
Jul 05, 2015, 3  9, 99,1
Jul 04, 2015, 9  3, 99,1
Jul 03, 2015, 5  9, 99,1
Jul 02, 2015, 0  5, 99,1
Jul 01, 2015, 9  2, 99,1
Jun 30, 2015, 5  5, 99,1
Jun 29, 2015, 8  8, 99,1
Jun 28, 2015, 8  2, 99,1
Jun 27, 2015, 0  7, 99,1
Jun 26, 2015, 6  4, 99,1
Jun 25, 2015, 4  1, 99,1
Jun 24, 2015, 1  4, 99,1
Jun 23, 2015, 7  4, 99,1
Jun 22, 2015, 6  1, 99,1
Jun 21, 2015, 5  5, 99,1
Jun 20, 2015, 3  0, 99,1
Jun 19, 2015, 8  8, 99,1
Jun 18, 2015, 1  6, 99,1
Jun 17, 2015, 9  4, 99,1
Jun 16, 2015, 4  7, 99,1
Jun 15, 2015, 3  4, 99,1
Jun 14, 2015, 0  8, 99,1
Jun 13, 2015, 3  4, 99,1
Jun 12, 2015, 4  7, 99,1
Jun 11, 2015, 0  2, 99,1
Jun 10, 2015, 1  4, 99,1
Jun 09, 2015, 3  0, 99,1
Jun 08, 2015, 9  8, 99,1
Jun 07, 2015, 1  2, 99,1
Jun 06, 2015, 9  7, 99,1
Jun 05, 2015, 3  6, 99,1
Jun 04, 2015, 5  3, 99,1
Jun 03, 2015, 0  8, 99,1
Jun 02, 2015, 9  3, 99,1
Jun 01, 2015, 3  2, 99,1
May 31, 2015, 1  9, 99,1
May 30, 2015, 1  3, 99,1
May 29, 2015, 2  1, 99,1
May 28, 2015, 5  5, 99,1
May 27, 2015, 9  3, 99,1
May 26, 2015, 5  7, 99,1
May 25, 2015, 1  3, 99,1
May 24, 2015, 7  9, 99,1
May 23, 2015, 5  3, 99,1
May 22, 2015, 9  7, 99,1
May 21, 2015, 7  3, 99,1
May 20, 2015, 2  2, 99,1
May 19, 2015, 6  4, 99,1
May 18, 2015, 6  7, 99,1
May 17, 2015, 1  9, 99,1
May 16, 2015, 0  7, 99,1
May 15, 2015, 9  9, 99,1
May 14, 2015, 6  3, 99,1
May 13, 2015, 6  1, 99,1
May 12, 2015, 5  9, 99,1
May 11, 2015, 0  4, 99,1
May 10, 2015, 4  4, 99,1
May 09, 2015, 1  5, 99,1
May 08, 2015, 7  9, 99,1
May 07, 2015, 7  5, 99,1
May 06, 2015, 5  8, 99,1
May 05, 2015, 6  5, 99,1
May 04, 2015, 7  8, 99,1
May 03, 2015, 7  9, 99,1
May 02, 2015, 7  2, 99,1
May 01, 2015, 4  0, 99,1
Apr 30, 2015, 7  8, 99,1
Apr 29, 2015, 0  3, 99,1
Apr 28, 2015, 0  9, 99,1
Apr 27, 2015, 3  4, 99,1
Apr 26, 2015, 5  0, 99,1
Apr 25, 2015, 3  4, 99,1
Apr 24, 2015, 1  9, 99,1
Apr 23, 2015, 5  8, 99,1
Apr 22, 2015, 5  9, 99,1
Apr 21, 2015, 1  1, 99,1
Apr 20, 2015, 1  1, 99,1
Apr 19, 2015, 0  9, 99,1
Apr 18, 2015, 1  5, 99,1
Apr 17, 2015, 8  7, 99,1
Apr 16, 2015, 0  7, 99,1
Apr 15, 2015, 5  5, 99,1
Apr 14, 2015, 7  5, 99,1
Apr 13, 2015, 7  9, 99,1
Apr 12, 2015, 1  5, 99,1
Apr 11, 2015, 5  1, 99,1
Apr 10, 2015, 2  2, 99,1
Apr 09, 2015, 9  1, 99,1
Apr 08, 2015, 6  6, 99,1
Apr 07, 2015, 7  1, 99,1
Apr 06, 2015, 9  9, 99,1
Apr 05, 2015, 6  6, 99,1
Apr 04, 2015, 1  3, 99,1
Apr 03, 2015, 5  7, 99,1
Apr 02, 2015, 7  3, 99,1
Apr 01, 2015, 6  5, 99,1
Mar 31, 2015, 6  9, 99,1
Mar 30, 2015, 5  1, 99,1
Mar 29, 2015, 3  6, 99,1
Mar 28, 2015, 6  3, 99,1
Mar 27, 2015, 7  4, 99,1
Mar 26, 2015, 6  7, 99,1
Mar 25, 2015, 2  5, 99,1
Mar 24, 2015, 4  5, 99,1
Mar 23, 2015, 4  8, 99,1
Mar 22, 2015, 9  1, 99,1
Mar 21, 2015, 2  1, 99,1
Mar 20, 2015, 2  0, 99,1
Mar 19, 2015, 6  2, 99,1
Mar 18, 2015, 2  9, 99,1
Mar 17, 2015, 1  7, 99,1
Mar 16, 2015, 8  7, 99,1
Mar 15, 2015, 7  3, 99,1
Mar 14, 2015, 7  2, 99,1
Mar 13, 2015, 5  1, 99,1
Mar 12, 2015, 0  1, 99,1
Mar 11, 2015, 6  6, 99,1
Mar 10, 2015, 0  5, 99,1
Mar 09, 2015, 2  2, 99,1
Mar 08, 2015, 3  8, 99,1
Mar 07, 2015, 2  3, 99,1
Mar 06, 2015, 1  3, 99,1
Mar 05, 2015, 3  0, 99,1
Mar 04, 2015, 0  1, 99,1
Mar 03, 2015, 9  7, 99,1
Mar 02, 2015, 9  5, 99,1
Mar 01, 2015, 4  9, 99,1
Feb 28, 2015, 4  5, 99,1
Feb 27, 2015, 4  8, 99,1
Feb 26, 2015, 2  5, 99,1
Feb 25, 2015, 4  0, 99,1
Feb 24, 2015, 7  1, 99,1
Feb 23, 2015, 9  2, 99,1
Feb 22, 2015, 2  7, 99,1
Feb 21, 2015, 2  5, 99,1
Feb 20, 2015, 2  6, 99,1
Feb 19, 2015, 1  8, 99,1
Feb 18, 2015, 9  9, 99,1
Feb 17, 2015, 8  9, 99,1
Feb 16, 2015, 2  7, 99,1
Feb 15, 2015, 1  2, 99,1
Feb 14, 2015, 1  7, 99,1
Feb 13, 2015, 2  3, 99,1
Feb 12, 2015, 3  8, 99,1
Feb 11, 2015, 4  5, 99,1
Feb 10, 2015, 9  9, 99,1
Feb 09, 2015, 5  8, 99,1
Feb 08, 2015, 6  4, 99,1
Feb 07, 2015, 9  9, 99,1
Feb 06, 2015, 1  1, 99,1
Feb 05, 2015, 0  2, 99,1
Feb 04, 2015, 7  7, 99,1
Feb 03, 2015, 5  3, 99,1
Feb 02, 2015, 0  9, 99,1
Feb 01, 2015, 0  7, 99,1
Jan 31, 2015, 1  6, 99,1
Jan 30, 2015, 1  6, 99,1
Jan 29, 2015, 0  7, 99,1
Jan 28, 2015, 3  1, 99,1
Jan 27, 2015, 4  1, 99,1
Jan 26, 2015, 3  5, 99,1
Jan 25, 2015, 4  0, 99,1
Jan 24, 2015, 5  0, 99,1
Jan 23, 2015, 2  5, 99,1
Jan 22, 2015, 1  0, 99,1
Jan 21, 2015, 6  0, 99,1
Jan 20, 2015, 4  9, 99,1
Jan 19, 2015, 2  0, 99,1
Jan 18, 2015, 5  1, 99,1
Jan 17, 2015, 5  8, 99,1
Jan 16, 2015, 8  6, 99,1
Jan 15, 2015, 8  5, 99,1
Jan 14, 2015, 4  2, 99,1
Jan 13, 2015, 9  2, 99,1
Jan 12, 2015, 4  3, 99,1
Jan 11, 2015, 4  6, 99,1
Jan 10, 2015, 5  4, 99,1
Jan 09, 2015, 2  7, 99,1
Jan 08, 2015, 3  9, 99,1
Jan 07, 2015, 5  3, 99,1
Jan 06, 2015, 0  0, 99,1
Jan 05, 2015, 6  7, 99,1
Jan 04, 2015, 7  9, 99,1
Jan 03, 2015, 8  5, 99,1
Jan 02, 2015, 8  5, 99,1
Jan 01, 2015, 5  4, 99,1
Dec 31, 2016, 9  0, 99,1
Dec 30, 2016, 2  2, 99,1
Dec 29, 2016, 2  3, 99,1
Dec 28, 2016, 7  8, 99,1
Dec 27, 2016, 6  5, 99,1
Dec 26, 2016, 5  1, 99,1
Dec 25, 2016, 0  8, 99,1
Dec 24, 2016, 3  4, 99,1
Dec 23, 2016, 6  1, 99,1
Dec 22, 2016, 4  8, 99,1
Dec 21, 2016, 8  8, 99,1
Dec 20, 2016, 8  4, 99,1
Dec 19, 2016, 0  6, 99,1
Dec 18, 2016, 6  4, 99,1
Dec 17, 2016, 1  0, 99,1
Dec 16, 2016, 7  4, 99,1
Dec 15, 2016, 6  3, 99,1
Dec 14, 2016, 2  9, 99,1
Dec 13, 2016, 2  7, 99,1
Dec 12, 2016, 3  1, 99,1
Dec 11, 2016, 5  4, 99,1
Dec 10, 2016, 3  2, 99,1
Dec 09, 2016, 9  0, 99,1
Dec 08, 2016, 4  8, 99,1
Dec 07, 2016, 6  3, 99,1
Dec 06, 2016, 9  1, 99,1
Dec 05, 2016, 5  3, 99,1
Dec 04, 2016, 6  8, 99,1
Dec 03, 2016, 2  7, 99,1
Dec 02, 2016, 7  7, 99,1
Dec 01, 2016, 5  9, 99,1
Nov 30, 2016, 1  2, 99,1
Nov 29, 2016, 0  5, 99,1
Nov 28, 2016, 2  0, 99,1
Nov 27, 2016, 3  5, 99,1
Nov 26, 2016, 8  9, 99,1
Nov 25, 2016, 7  5, 99,1
Nov 24, 2016, 8  8, 99,1
Nov 23, 2016, 1  1, 99,1
Nov 22, 2016, 6  2, 99,1
Nov 21, 2016, 6  2, 99,1
Nov 20, 2016, 9  7, 99,1
Nov 19, 2016, 6  4, 99,1
Nov 18, 2016, 0  1, 99,1
Nov 17, 2016, 7  4, 99,1
Nov 16, 2016, 5  5, 99,1
Nov 15, 2016, 0  2, 99,1
Nov 14, 2016, 9  3, 99,1
Nov 13, 2016, 5  5, 99,1
Nov 12, 2016, 8  7, 99,1
Nov 11, 2016, 7  7, 99,1
Nov 10, 2016, 2  5, 99,1
Nov 09, 2016, 4  4, 99,1
Nov 08, 2016, 6  3, 99,1
Nov 07, 2016, 8  6, 99,1
Nov 06, 2016, 3  1, 99,1
Nov 05, 2016, 3  0, 99,1
Nov 04, 2016, 8  4, 99,1
Nov 03, 2016, 1  9, 99,1
Nov 02, 2016, 9  5, 99,1
Nov 01, 2016, 0  8, 99,1
Oct 31, 2016, 6  4, 99,1
Oct 30, 2016, 0  7, 99,1
Oct 29, 2016, 5  5, 99,1
Oct 28, 2016, 8  5, 99,1
Oct 27, 2016, 2  2, 99,1
Oct 26, 2016, 0  4, 99,1
Oct 25, 2016, 6  3, 99,1
Oct 24, 2016, 2  7, 99,1
Oct 23, 2016, 6  1, 99,1
Oct 22, 2016, 0  6, 99,1
Oct 21, 2016, 6  4, 99,1
Oct 20, 2016, 3  2, 99,1
Oct 19, 2016, 1  3, 99,1
Oct 18, 2016, 2  1, 99,1
Oct 17, 2016, 4  7, 99,1
Oct 16, 2016, 7  4, 99,1
Oct 15, 2016, 5  0, 99,1
Oct 14, 2016, 9  6, 99,1
Oct 13, 2016, 6  7, 99,1
Oct 12, 2016, 2  6, 99,1
Oct 11, 2016, 8  0, 99,1
Oct 10, 2016, 4  4, 99,1
Oct 09, 2016, 3  4, 99,1
Oct 08, 2016, 7  6, 99,1
Oct 07, 2016, 6  3, 99,1
Oct 06, 2016, 8  0, 99,1
Oct 05, 2016, 2  0, 99,1
Oct 04, 2016, 9  4, 99,1
Oct 03, 2016, 2  6, 99,1
Oct 02, 2016, 4  4, 99,1
Oct 01, 2016, 1  1, 99,1
Sep 30, 2016, 2  5, 99,1
Sep 29, 2016, 9  6, 99,1
Sep 28, 2016, 0  7, 99,1
Sep 27, 2016, 3  6, 99,1
Sep 26, 2016, 6  0, 99,1
Sep 25, 2016, 0  5, 99,1
Sep 24, 2016, 5  8, 99,1
Sep 23, 2016, 7  7, 99,1
Sep 22, 2016, 8  0, 99,1
Sep 21, 2016, 3  6, 99,1
